TIPOVOL;GRED;ISBN;CODVOL;TITOLO;ANNO;PREZZO;PESO;PAGINE
0-Scolastico;03A;9788808268310;26831;ARMELLINI*ALTRI OCC ROS PL CNF3 LDM ;19;39.80;1990;1216
0-Scolastico;03A;9788808139979;13997;ARMELLINI*ALTRI OCC ROS PL CO+1 LDM ;19;39.60;1920;1296
0-Scolastico;03A;9788808820846;82084;ARMELLINI*ALTRI OCCHI 1         LDM ;18;21.60;970;608
0-Scolastico;03A;9788808843197;84319;ARMELLINI*ALTRI OCCHI 2         LDM ;18;21.60;1030;640
0-Scolastico;03A;9788808794253;79425;ARMELLINI*ALTRI OCCHI 3         LDM ;18;22.60;1060;656
0-Scolastico;03A;9788808433046;43304;ARMELLINI*ALTRI OCCHI 4         LDM ;18;19.60;880;544
0-Scolastico;03A;9788808364524;36452;ARMELLINI*ALTRI OCCHI 5         LDM ;18;21.60;1080;672
0-Scolastico;03A;9788808667977;66797;ARMELLINI*ALTRI OCCHI 6         LDM ;18;28.90;1620;1184
0-Scolastico;03A;9788808375292;37529;ARMELLINI*ALTRI OCCHI LEOPARDI  LDM ;18;7.00;360;160
0-Scolastico;03A;9788808964861;96486;ARMELLINI*ALTRI OCCHI PL LEOPAR LDM ;19;7.00;340;160
0-Scolastico;03A;9788808619631;61963;ARMELLINI*ALTRI OCCHI PLUS 1    LDM ;19;21.40;980;608
0-Scolastico;03A;9788808143013;14301;ARMELLINI*ALTRI OCCHI PLUS 2    LDM ;19;21.40;1040;640
0-Scolastico;03A;9788808769497;76949;ARMELLINI*ALTRI OCCHI PLUS 3    LDM ;19;22.30;1070;656
0-Scolastico;03A;9788808789075;78907;ARMELLINI*ALTRI OCCHI PLUS 4    LDM ;19;19.20;880;544
0-Scolastico;03A;9788808819420;81942;ARMELLINI*ALTRI OCCHI PLUS 5    LDM ;19;21.40;1080;672
0-Scolastico;03A;9788808261458;26145;ARMELLINI*ALTRI OCCHI PLUS 6    LDM ;19;28.60;1600;1184
0-Scolastico;03A;9788808654458;65445;ARMELLINI*ALTRI OCCHI ROS 1     LDM ;18;29.90;1300;944
0-Scolastico;03A;9788808630780;63078;ARMELLINI*ALTRI OCCHI ROS 2     LDM ;18;37.20;1190;864
0-Scolastico;03A;9788808562258;56225;ARMELLINI*ALTRI OCCHI ROS 3     LDM ;18;40.20;1850;1216
0-Scolastico;03A;9788808345417;34541;ARMELLINI*ALTRI OCCHI ROS COM+1 LDM ;18;40.30;1930;1296
0-Scolastico;03A;9788808251855;25185;ARMELLINI*ALTRI OCCHI SCRIV 2E   LD ;19;10.00;520;240
0-Scolastico;03N;9788808201058;20105;ATKINS*CHIMICA DI ATKINS 1 LMM      ;12;28.60;790;328
0-Scolastico;03N;9788808201430;20143;ATKINS*CHIMICA DI ATKINS 2 LMM      ;12;26.60;740;288
0-Scolastico;03N;9788808115393;11539;ATKINS*CHIMICA DI ATKINS U LM       ;12;45.80;1470;600
0-Scolastico;03N;9788808400628;40062;ATKINS*MATERIALI E CHIMICA       LD ;14;11.00;290;128
0-Scolastico;03K;9788808057976;05797;AVALLE*PERC.SC.UMANE ROSSO ANTR LM  ;12;28.00;970;552
0-Scolastico;03K;9788808144713;14471;AVALLE*PERC.SC.UMANE ROSSO SOC LM   ;12;17.80;630;328
0-Scolastico;03C;9788808129857;12985;AVIERINOS*ALINEA VOL.2 LM           ;09;30.30;1020;480
0-Scolastico;03N;9788808888891;88889;BAGATTI ET AL*CHIMICA 2ED ATOM  LDM ;17;26.30;890;344
0-Scolastico;03N;9788808420978;42097;BAGATTI ET AL*CHIMICA 2ED U     LDM ;17;30.50;1010;392
0-Scolastico;03N;9788808278951;27895;BAGATTI ET AL*CHIMICA 2ED U+TER LDM ;17;32.30;1100;432
0-Scolastico;03G;9788808420749;42074;BALESTRA*FERVET OPUS 1          LDM ;19;19.30;950;552
0-Scolastico;03G;9788808873552;87355;BALESTRA*FERVET OPUS 2          LDM ;19;29.00;1270;736
0-Scolastico;03G;9788808937452;93745;BALESTRA*IN PARTES CNF.1+VERSIO LDM ;16;33.30;1780;936
0-Scolastico;03G;9788808352880;35288;BALESTRA*IN PARTES VOL.1        LDM ;16;25.70;1160;648
0-Scolastico;03G;9788808837462;83746;BALESTRA*IN PARTES VOL.2        LDM ;16;22.60;910;528
0-Scolastico;03G;9788808237477;23747;BALESTRA*IN PARTES VOL.3        LDM ;16;27.00;1140;648
0-Scolastico;03N;9788808162960;16296;"BALZANI""VENTURI*ENERGIA RISORSE  LD ";14;21.30;560;150
0-Scolastico;03H;9788808653314;65331;BARBERO*NOI DI IERI, DI DO ED+1 LDM ;21;26.80;1430;768
0-Scolastico;03H;9788808939265;93926;BARBERO*NOI DI IERI, DI DOM IMPAR 1 ;21;8.40;290;128
0-Scolastico;03H;9788808890320;89032;BARBERO*NOI DI IERI, DI DOM IMPAR 2 ;21;8.41;0;136
0-Scolastico;03H;9788808411648;41164;BARBERO*NOI DI IERI, DI DOM IMPAR 3 ;21;8.40;310;136
0-Scolastico;03H;9788808957276;95727;BARBERO*NOI DI IERI, DI DOMAN 1 LDM ;21;25.40;1050;608
0-Scolastico;03H;9788808830609;83060;BARBERO*NOI DI IERI, DI DOMAN 2 LDM ;21;28.81;0;576
0-Scolastico;03H;9788808616234;61623;BARBERO*NOI DI IERI, DI DOMAN 3 LDM ;21;32.00;1250;728
0-Scolastico;03H;9788808152879;15287;BARBERO*STORIA PROG FUTURO 1    LDM ;19;30.20;1290;720
0-Scolastico;03H;9788808661135;66113;BARBERO*STORIA PROG FUTURO 2    LDM ;19;31.50;1290;720
0-Scolastico;03H;9788808574015;57401;BARBERO*STORIA PROG FUTURO 3    LDM ;19;36.70;2980;1072
0-Scolastico;03H;9788808907813;90781;BARBERO*STORIA PROG FUTURO IMPAR 1  ;19;7.70;270;128
0-Scolastico;03H;9788808222596;22259;BARBERO*STORIA PROG FUTURO IMPAR 2  ;19;7.70;90;128
0-Scolastico;03H;9788808242174;24217;BARBERO*STORIA PROG FUTURO IMPAR 3  ;19;7.70;290;128
0-Scolastico;03P;9788808328687;32868;BARBONE*CORPO UM 2ED 2 ODONT (L LDM ;20;19.00;430;152
0-Scolastico;03P;9788808911445;91144;BARBONE*CORPO UM 2ED 2 OTTIC (L LDM ;20;16.00;360;128
0-Scolastico;03P;9788808261649;26164;BARBONE*CORPO UMANO 1 (LUC)     LMS ;10;33.00;710;264
0-Scolastico;03P;9788808246202;24620;BARBONE*CORPO UMANO 2 (LUC)     LMS ;10;27.90;660;216
0-Scolastico;03P;9788808142795;14279;BARBONE*IGIENE CULTURA MED 1 (L LMS ;12;26.80;650;288
0-Scolastico;03P;9788808342829;34282;BARBONE*IGIENE CULTURA MED 2 (L LMS ;12;15.00;450;160
0-Scolastico;03P;9788808200747;20074;BARBONE*IGIENE CULTURA MED 3 (L LMS ;14;11.30;350;120
0-Scolastico;03P;9788808124012;12401;BARBONE*IGIENE CULTURA MED U (L LMS ;12;33.50;960;432
0-Scolastico;03D;9788808621061;62106;BASILE*CAE PERFECT              LDM ;17;25.00;680;272
0-Scolastico;03D;9788808077134;07713;"BELLOMARI""VALGIUSTI*CAR.PEOPLE  LMS ";04;27.80;490;256
0-Scolastico;03D;9788808360922;36092;BENIGNI*CLOSE UP NEW BUSINESS LM(CL ;08;33.80;820;368
0-Scolastico;03F;9788808062079;06207;BERGAMASCHI*GESTERN UND HEUTE    LD ;12;30.00;660;488
0-Scolastico;03Q;9788808836298;83629;BERGAMINI#MAT.AZZUR 2E +TUTOR 3 LDM ;16;26.70;1020;584
0-Scolastico;03Q;9788808718174;71817;BERGAMINI#MAT.AZZUR 2E +TUTOR 4 LDM ;17;26.80;960;552
0-Scolastico;03Q;9788808352279;35227;BERGAMINI#MAT.AZZUR 2E +TUTOR 5 LDM ;18;27.00;1010;584
0-Scolastico;03Q;9788808589941;58994;BERGAMINI#MAT.AZZUR 2E LAMBDA   LDM ;17;10.70;430;192
0-Scolastico;03Q;9788808930552;93055;BERGAMINI#MAT.AZZUR 3E +TUTOR 3 LDM ;21;26.70;990;576
0-Scolastico;03Q;9788808490056;49005;BERGAMINI#MAT.AZZUR 3E +TUTOR 4 LDM ;21;26.91;0;552
0-Scolastico;03Q;9788808451880;45188;BERGAMINI#MAT.AZZUR 3E +TUTOR 5 LDM ;21;27.41;0;584
0-Scolastico;03Q;9788808813428;81342;BERGAMINI#MAT.AZZUR 3E LAMBDA   LDM ;21;10.71;0;176
0-Scolastico;03Q;9788808236302;23630;BERGAMINI*BLU 2.0 2ED +TUTOR 3  LDM ;16;36.00;1400;792
0-Scolastico;03Q;9788808833389;83338;BERGAMINI*BLU 2.0 2ED +TUTOR 4  LDM ;17;37.40;1370;792
0-Scolastico;03Q;9788808755087;75508;BERGAMINI*BLU 2.0 2ED +TUTOR 5  LDM ;17;39.80;1530;888
0-Scolastico;03Q;9788808537812;53781;BERGAMINI*BLU 2.0 2ED 3         LDM ;16;32.80;1380;792
0-Scolastico;03Q;9788808845429;84542;BERGAMINI*BLU 2.0 2ED 4         LDM ;17;34.10;1370;792
0-Scolastico;03Q;9788808865007;86500;BERGAMINI*BLU 2.0 2ED 5         LDM ;17;36.80;1570;888
0-Scolastico;03Q;9788808890986;89098;BERGAMINI*BLU 2.0 3ED +TUTOR 3  LDM ;20;35.90;1370;784
0-Scolastico;03Q;9788808647245;64724;BERGAMINI*BLU 2.0 3ED +TUTOR 4  LDM ;20;37.40;1360;784
0-Scolastico;03Q;9788808902733;90273;BERGAMINI*BLU 2.0 3ED +TUTOR 5  LDM ;20;39.50;1550;904
0-Scolastico;03Q;9788808520364;52036;BERGAMINI*BLU 2.0 3ED 3         LDM ;20;32.70;1370;784
0-Scolastico;03Q;9788808340757;34075;BERGAMINI*BLU 2.0 3ED 4         LDM ;20;34.10;1360;784
0-Scolastico;03Q;9788808873620;87362;BERGAMINI*BLU 2.0 3ED 5         LDM ;20;36.50;1550;904
0-Scolastico;03Q;9788808837448;83744;BERGAMINI*BLU 2.0 MAN 2E +TUT 3 LDM ;16;39.00;1890;1076
0-Scolastico;03Q;9788808503800;50380;BERGAMINI*BLU 2.0 MAN 2E +TUT 4 LDM ;17;37.80;1420;800
0-Scolastico;03Q;9788808906120;90612;BERGAMINI*BLU 2.0 MAN 2E +TUT 5 LDM ;17;36.40;1060;608
0-Scolastico;03Q;9788808437822;43782;BERGAMINI*BLU 2.0 MAN 2E 3      LDM ;16;35.90;1900;1076
0-Scolastico;03Q;9788808461414;46141;BERGAMINI*BLU 2.0 MAN 2E 4      LDM ;17;34.60;1410;800
0-Scolastico;03Q;9788808533166;53316;BERGAMINI*BLU 2.0 MAN 2E 5      LDM ;17;33.20;1060;608
0-Scolastico;03Q;9788808736291;73629;BERGAMINI*ELEMENTI MATEMAT 3     LD ;15;17.20;630;352
0-Scolastico;03Q;9788808536709;53670;BERGAMINI*ELEMENTI MATEMAT 4     LD ;15;17.30;590;328
0-Scolastico;03Q;9788808736703;73670;BERGAMINI*ELEMENTI MATEMAT 5     LD ;15;17.30;650;360
0-Scolastico;03Q;9788808337009;33700;BERGAMINI*ELEMENTI MATEMAT A     LD ;15;30.20;1340;760
0-Scolastico;03Q;9788808437006;43700;BERGAMINI*ELEMENTI MATEMAT B     LD ;15;10.80;250;104
0-Scolastico;03Q;9788808833495;83349;BERGAMINI*LIN MAT AZZUR +TUT 3  LDM ;18;22.60;830;472
0-Scolastico;03Q;9788808542779;54277;BERGAMINI*LIN MAT AZZUR +TUT 4  LDM ;18;21.00;730;416
0-Scolastico;03Q;9788808366580;36658;BERGAMINI*LIN MAT AZZUR +TUT 5  LDM ;18;21.60;800;452
0-Scolastico;03Q;9788808988874;98887;BERGAMINI*MAN BLU 2.0 3ED +TU 3 LDM ;20;38.90;1800;1024
0-Scolastico;03Q;9788808241566;24156;BERGAMINI*MAN BLU 2.0 3ED +TU 4 LDM ;20;37.80;1420;800
0-Scolastico;03Q;9788808598301;59830;BERGAMINI*MAN BLU 2.0 3ED +TU 5 LDM ;20;36.00;1100;640
0-Scolastico;03Q;9788808388810;38881;BERGAMINI*MAN BLU 2.0 3ED 3     LDM ;20;35.70;1800;1024
0-Scolastico;03Q;9788808438645;43864;BERGAMINI*MAN BLU 2.0 3ED 4     LDM ;20;34.60;1410;800
0-Scolastico;03Q;9788808507167;50716;BERGAMINI*MAN BLU 2.0 3ED 5     LDM ;20;32.90;1100;640
0-Scolastico;03Q;9788808696649;69664;BERGAMINI*MAN BLU PLUS +TUT 3   LDM ;18;40.90;1970;1172
0-Scolastico;03Q;9788808439017;43901;BERGAMINI*MAN BLU PLUS +TUT 4   LDM ;18;40.80;1480;824
0-Scolastico;03Q;9788808302953;30295;BERGAMINI*MAN BLU PLUS +TUT 5   LDM ;18;35.30;930;528
0-Scolastico;03Q;9788808927293;92729;BERGAMINI*MAN BLU PLUS 3E +TU A LDM ;20;39.40;1980;1128
0-Scolastico;03Q;9788808944825;94482;BERGAMINI*MAN BLU PLUS 3E +TU B LDM ;20;38.80;1400;792
0-Scolastico;03Q;9788808749048;74904;BERGAMINI*MAN BLU PLUS 3E +TU C LDM ;20;34.50;940;544
0-Scolastico;03Q;9788808336309;33630;BERGAMINI*MAT.ROSS 2E +TUTOR 3  LDM ;16;32.90;1040;576
0-Scolastico;03Q;9788808237835;23783;BERGAMINI*MAT.ROSS 2E +TUTOR 3S LDM ;16;26.20;790;448
0-Scolastico;03Q;9788808339348;33934;BERGAMINI*MAT.ROSS 2E +TUTOR 4  LDM ;17;33.40;1010;584
0-Scolastico;03Q;9788808713964;71396;BERGAMINI*MAT.ROSS 2E +TUTOR 5  LDM ;18;33.00;890;504
0-Scolastico;03Q;9788808937827;93782;BERGAMINI*MAT.ROSS 2E 3         LDM ;17;30.80;1000;576
0-Scolastico;03Q;9788808755186;75518;BERGAMINI*MAT.ROSS 2E 4         LDM ;17;30.40;1010;584
0-Scolastico;03Q;9788808537836;53783;BERGAMINI*MAT.ROSS 2E 5          LD ;16;30.50;810;496
0-Scolastico;03Q;9788808637833;63783;BERGAMINI*MAT.ROSSO 2E R        LDM ;16;11.50;260;136
0-Scolastico;03Q;9788808447524;44752;BERGAMINI*MAT.ROSSO 2E X+Y      LDM ;18;16.20;390;216
0-Scolastico;03Q;9788808721211;72121;BERGAMINI*MAT.VERDE 2E +TUTOR 3 LDM ;16;39.70;1610;880
0-Scolastico;03Q;9788808439291;43929;BERGAMINI*MAT.VERDE 2E +TUTOR 4 LDM ;17;39.70;1660;920
0-Scolastico;03Q;9788808743831;74383;BERGAMINI*MAT.VERDE 2E +TUTOR 5 LDM ;18;20.60;430;240
0-Scolastico;03Q;9788808837837;83783;BERGAMINI*MAT.VERDE 2E 3        LDM ;17;36.40;1530;880
0-Scolastico;03Q;9788808643780;64378;BERGAMINI*MAT.VERDE 2E 3G       LDM ;17;34.30;1290;760
0-Scolastico;03Q;9788808831538;83153;BERGAMINI*MAT.VERDE 2E 4        LDM ;17;36.60;1650;920
0-Scolastico;03Q;9788808289346;28934;BERGAMINI*MAT.VERDE 2E 5        LDM ;18;19.20;450;240
0-Scolastico;03Q;9788808868442;86844;BERGAMINI*MAT.VERDE 2E EPSILON  LDM ;18;14.50;440;200
0-Scolastico;03Q;9788808708601;70860;BERGAMINI*MAT.VERDE 2E K        LDM ;18;11.10;250;112
0-Scolastico;03Q;9788808373618;37361;BERGAMINI*MATEM IN CUCINA 3/5   LDM ;20;30.00;1600;672
0-Scolastico;03Q;9788808456960;45696;BERGAMINI*MATEMAT IN 3 PASSI A   LD ;21;12.80;310;168
0-Scolastico;03Q;9788808402936;40293;BERGAMINI*MATEMAT IN 3 PASSI B   LD ;21;12.81;0;0
0-Scolastico;03Q;9788808264473;26447;BERGAMINI*MODULI (2E MAT.BI)SUV LDM ;18;25.30;880;492
0-Scolastico;03Q;9788808468765;46876;BERGAMINI*MODULI (2E MAT.BIA) L LDM ;18;9.00;300;160
0-Scolastico;03Q;9788808449481;44948;BERGAMINI*MODULI (2E MAT.BIA) O LDM ;18;10.10;330;176
0-Scolastico;03Q;9788808302649;30264;BERGAMINI*MODULI (2E MAT.BIA) S LDM ;18;11.20;360;192
0-Scolastico;03Q;9788808979056;97905;BERGAMINI*MODULI (2E MAT.BIA) U LDM ;18;8.80;240;124
0-Scolastico;03Q;9788808549327;54932;BERGAMINI*MODULI (2E MAT.BIA) V LDM ;18;11.70;350;192
0-Scolastico;03Q;9788808899767;89976;BERGAMINI*MODULI MATEM ALFA+BET LDM ;18;7.00;160;80
0-Scolastico;03Q;9788808177353;17735;BERGAMINI*MODULI MATEM V+W      LDM ;18;13.70;430;240
0-Scolastico;03K;9788808137333;13733;BERNARDI*PSICOLOGIA OP.SOC LM (CLT) ;09;24.00;730;384
0-Scolastico;03K;9788808137357;13735;BERNARDI*PSICOLOGIA TECNICO LM (CLT ;04;32.00;1010;592
0-Scolastico;03T;9788808159304;15930;BERTAZIOLI*CORSO TELECOMUN 1 LMS    ;12;27.80;660;352
0-Scolastico;03T;9788808228628;22862;BERTAZIOLI*CORSO TELECOMUN 2 LMS    ;12;38.00;970;552
0-Scolastico;03T;9788808834997;83499;BERTAZIOLI*CORSO TELECOMUN 3 LMS    ;14;39.70;1150;664
0-Scolastico;03T;9788808620385;62038;BERTAZIOLI*TELECOMUNICAZ 2ED 1   LD ;19;32.00;760;424
0-Scolastico;03T;9788808761774;76177;BERTAZIOLI*TELECOMUNICAZ 2ED 2   LD ;20;32.00;830;464
0-Scolastico;03K;9788808416483;41648;BERTINI*FILOSOFIA E LOGICA       LM ;17;7.00;200;96
0-Scolastico;03K;9788808537478;53747;BERTINI*IO PENSO CNF.3          LDM ;16;37.60;1570;856
0-Scolastico;03K;9788808355140;35514;BERTINI*IO PENSO VOL.1          LDM ;16;28.60;1110;624
0-Scolastico;03K;9788808937476;93747;BERTINI*IO PENSO VOL.2          LDM ;16;31.70;1190;672
0-Scolastico;03Q;9788808954398;95439;BERTONI ET AL*PENSACI 3         LDM ;19;22.90;840;480
0-Scolastico;03Q;9788808807977;80797;BERTONI ET AL*PENSACI 4         LDM ;20;22.10;790;456
0-Scolastico;03Q;9788808524102;52410;BERTONI ET AL*PENSACI 5         LDM ;20;26.50;990;568
0-Scolastico;03L;9788808151353;15135;BIOZONE*BIOLOGY BIOCHEM BIOTECH  LD ;14;12.80;420;120
0-Scolastico;03L;9788808935434;93543;BIOZONE*BIOLOGY ENVIRONMENTAL SC LD ;14;15.00;490;180
0-Scolastico;03N;9788808199416;19941;BOSCHI*BIOCHIMICAMENTE BIOMOLEC  LD ;13;20.70;510;240
0-Scolastico;03N;9788808434791;43479;BOSCHI*BIOCHIMICAMENTE ENERGIA   LD ;14;13.90;370;168
0-Scolastico;03N;9788808194152;19415;BOSCHI*BIOCHIMICAMENTE LABORATORIO  ;13;16.20;400;192
0-Scolastico;03N;9788808135896;13589;BOSCHI*BIOCHIMICAMENTE MICRORGAN LD ;15;21.90;560;256
0-Scolastico;03M;9788808500410;50041;BOSELLINI*DAGLI OCEANI (BOV)    LDM ;13;26.00;950;312
0-Scolastico;03M;9788808400703;40070;BOSELLINI*DAGLI OCEANI CONF (BO LDM ;13;30.60;1250;376
0-Scolastico;03M;9788808600417;60041;BOSELLINI*DAGLI OCEANI PLUS (BO LDM ;13;29.80;1020;376
0-Scolastico;03M;9788808143211;14321;BOSELLINI*SC.TERRA II BIEN (BOV LDM ;12;17.20;600;216
0-Scolastico;03M;9788808197634;19763;BOSELLINI*SC.TERRA TETTONICA (B LDM ;12;14.30;450;162
0-Scolastico;03M;9788808423962;42396;BOSELLINI*SCIENZE TERRA 2E 3/4  LDM ;20;17.30;510;184
0-Scolastico;03M;9788808746993;74699;BOSELLINI*SCIENZE TERRA 2E 3/5  LDM ;20;24.40;850;312
0-Scolastico;03M;9788808933959;93395;BOSELLINI*SCIENZE TERRA 2E 5    LDM ;20;11.00;390;136
0-Scolastico;03M;9788808503251;50325;BOSELLINI*SCIENZE TERRA 2E 5 S  LDM ;20;14.00;510;184
0-Scolastico;03M;9788808535092;53509;BOSELLINI*SCIENZE TERRA B (BOV) LDM ;14;17.40;400;160
0-Scolastico;03M;9788808735096;73509;BOSELLINI*SCIENZE TERRA C (BOV) LDM ;14;11.20;280;90
0-Scolastico;03M;9788808636751;63675;BOSELLINI*SCIENZE TERRA C+D (BO LDM ;15;19.20;500;176
0-Scolastico;03M;9788808935090;93509;BOSELLINI*SCIENZE TERRA D (BOV) LDM ;14;10.30;250;80
0-Scolastico;03N;9788808201638;20163;"BRADY""SENESE*CHIMICA 2ED 1      LMS ";12;23.00;580;280
0-Scolastico;03N;9788808301666;30166;"BRADY""SENESE*CHIMICA 2ED 2      LMS ";12;25.50;640;312
0-Scolastico;03N;9788808201676;20167;"BRADY""SENESE*CHIMICA 2ED 3      LMS ";12;9.50;210;88
0-Scolastico;03N;9788808196279;19627;"BRADY""SENESE*CHIMICA 2ED U      LMS ";12;48.50;1320;664
0-Scolastico;03N;9788808201577;20157;"BRADY""SENESE*CHIMICA 2ED U LMM      ";12;52.00;1350;664
0-Scolastico;03N;9788808374998;37499;BRADY*CHIM.BLU 2E DA LEG A SOL  LDM ;20;19.50;440;208
0-Scolastico;03N;9788808354266;35426;BRADY*CHIMICA.BLU 2E DA EQUILIB LDM ;20;24.10;620;280
0-Scolastico;03N;9788808854650;85465;BRADY*CHIMICA.BLU 2E DAL LEGAME LDM ;20;36.20;1000;480
0-Scolastico;03N;9788808634795;63479;BRADY*CHIMICA.BLU DA EQUILIB    LDM ;14;22.60;510;240
0-Scolastico;03N;9788808834799;83479;BRADY*CHIMICA.BLU DA LEG A SOL  LDM ;14;18.50;420;192
0-Scolastico;03N;9788808700629;70062;BRADY*CHIMICA.BLU DAL LEGAME    LDM ;14;36.40;870;424
0-Scolastico;03L;9788808600622;60062;BRADY*DAL CARBONIO CHIM ORGAN   LDM ;14;22.60;620;250
0-Scolastico;03L;9788808639776;63977;BROWN*BIOCH/BIOTECN.BLU         LDM ;20;24.90;680;312
0-Scolastico;03L;9788808320681;32068;BROWN*BIOCHIMICA                LDM ;19;30.40;840;384
0-Scolastico;03R;9788808720665;72066;BRUGIA*DERIVATE INTEGRALI SUBITO LD ;18;10.70;310;112
0-Scolastico;03S;9788808199553;19955;CAGLIERO*MECCANICA MACCHINE 1 LMS   ;12;33.00;920;432
0-Scolastico;03S;9788808427083;42708;CAGLIERO*MECCANICA MACCHINE 2 LMS   ;12;28.00;770;352
0-Scolastico;03S;9788808427106;42710;CAGLIERO*MECCANICA MACCHINE 3 LMS   ;12;32.10;930;432
0-Scolastico;03A;9788808737892;73789;CALITTI*INCONTRI CNF.1+COMM      LD ;16;42.60;2890;1648
0-Scolastico;03A;9788808437440;43744;CALITTI*INCONTRI VOL.1           LD ;16;32.00;1930;1120
0-Scolastico;03A;9788808837912;83791;CALITTI*INCONTRI VOL.2           LD ;16;33.20;1530;960
0-Scolastico;03A;9788808337924;33792;CALITTI*INCONTRI VOL.3.1         LD ;16;13.60;920;432
0-Scolastico;03A;9788808537928;53792;CALITTI*INCONTRI VOL.3.2         LD ;16;32.70;1990;1152
0-Scolastico;03A;9788808070579;07057;CALITTI*VITA DEI TESTI 1.1       LD ;15;21.60;1230;704
0-Scolastico;03A;9788808336491;33649;CALITTI*VITA DEI TESTI 1.2       LD ;15;23.40;1380;784
0-Scolastico;03A;9788808536495;53649;CALITTI*VITA DEI TESTI 2.1       LD ;15;18.30;830;480
0-Scolastico;03A;9788808736499;73649;CALITTI*VITA DEI TESTI 2.2       LD ;15;19.70;900;520
0-Scolastico;03A;9788808936493;93649;CALITTI*VITA DEI TESTI 3.1       LD ;15;18.30;1060;616
0-Scolastico;03A;9788808336507;33650;CALITTI*VITA DEI TESTI CONF 3.2  LD ;15;39.90;2690;1552
0-Scolastico;03A;9788808336514;33651;CALITTI*VITA DEI TESTI LEOPARDI  LD ;15;7.00;440;192
0-Scolastico;03A;9788808736505;73650;CALITTI*VITA DEI TESTI TEMI CONT LD ;15;17.30;790;416
0-Scolastico;03U;9788808298362;29836;CAMEROTA*ITIN DISEGNO 2         LDM ;19;18.70;700;256
0-Scolastico;03C;9788808820600;82060;CANESCHI*ANALYSE EN POCHE        LD ;19;15.90;430;256
0-Scolastico;03U;9788808720849;72084;CANNAROZZO*GENIO RURALE 1        LD ;16;28.90;850;400
0-Scolastico;03U;9788808937766;93776;CANNAROZZO*GENIO RURALE 2        LD ;16;29.80;880;408
0-Scolastico;03U;9788808920218;92021;CANNAROZZO*GENIO RURALE 2ED 1   LDM ;21;29.40;920;432
0-Scolastico;03U;9788808532442;53244;CANNAROZZO*GENIO RURALE 2ED 2   LDM ;21;29.91;0;448
0-Scolastico;03U;9788808520906;52090;CANNAROZZO*MISURE RIL PROG 5E 1  LD ;17;32.10;860;480
0-Scolastico;03U;9788808438812;43881;CANNAROZZO*MISURE RIL PROG 5E 2  LD ;18;39.20;1090;624
0-Scolastico;03U;9788808468178;46817;CANNAROZZO*MISURE RIL PROG 5E 3  LD ;18;36.40;950;544
0-Scolastico;03U;9788808124074;12407;CANNAROZZO*TOP/COSTR COSTRUZION LMS ;12;34.30;950;504
0-Scolastico;03U;9788808249081;24908;CANNAROZZO*TOP/COSTR LMS            ;13;24.10;620;440
0-Scolastico;03U;9788808237002;23700;CANNAROZZO*TOP/COSTR TOPOGRAFIA LMS ;12;34.30;930;528
0-Scolastico;03N;9788808075895;07589;"CAPPELLI""VANNUCCHI*CHIM ALIM 3E LM  ";05;54.00;1140;704
0-Scolastico;03P;9788808256003;25600;"CAPPELLI""VANNUCCHI*ENOLOGIA      LD ";14;17.00;500;232
0-Scolastico;03P;9788808176691;17669;"CAPPELLI""VANNUCCHI*SC.CULT.AL 3 LMS ";13;19.40;440;200
0-Scolastico;03P;9788808196248;19624;"CARNEVALI""BALUG*EL IGIENE 3ED   LMS ";13;34.90;830;480
0-Scolastico;03B;9788808221186;22118;CARRADA*STUDIO DUNQUE SCRIVO    LDM ;15;20.80;600;352
0-Scolastico;03N;9788808160737;16073;CASSESE*ESPLORARE ALIMENTI (CLT LDM ;14;31.60;800;352
0-Scolastico;03R;9788808097866;09786;CATALANO*ELEM OTTICA GENERALE LM    ;02;39.60;900;448
0-Scolastico;03R;9788808089519;08951;CATALANO*OTTICA APPLICATA STRUM LM  ;01;22.20;450;200
0-Scolastico;03F;9788808633354;63335;CATANI*GANZ GENAU (KURZ 2E) B2  LDM ;20;21.51;0;240
0-Scolastico;03F;9788808437112;43711;CATANI*KURZ UND GUT NIVEAU B2   LDM ;16;23.00;590;272
0-Scolastico;03L;9788808421135;42113;"CAVALLO""GEDRESSI*METTI LA QUINTA LM ";16;14.30;390;176
0-Scolastico;03R;9788808063410;06341;CAVALLO*FISICA IN SINT.(UNITUTOR)   ;14;9.60;190;80
0-Scolastico;03M;9788808201829;20182;CAVATTONI*L UNIVERSO (BOV)      LMS ;10;15.00;380;168
0-Scolastico;03W;9788808501547;50154;CESARANO*STRUM GEST ACC 3/4 (CL LDM ;16;36.70;990;528
0-Scolastico;03W;9788808706232;70623;CESARANO*STRUM GEST ACC 5 (CL   LDM ;17;20.70;620;288
0-Scolastico;03W;9788808621115;62111;CESARANO*STRUM GEST ENOG 3/4(CL LDM ;16;34.80;860;496
0-Scolastico;03W;9788808314680;31468;CESARANO*STRUM GEST ENOG 5 (CLT LDM ;17;21.80;650;304
0-Scolastico;03U;9788808249180;24918;CHIACCHIA*CORSO DISEGNO 2       LDM ;13;22.90;690;272
0-Scolastico;03D;9788808700117;70011;CIAFFARONI*MIND BUSINESS SB+WB  LDM ;13;39.20;1250;496
0-Scolastico;03D;9788808598585;59858;CIBELLI*COOKBOOK C.3E 5 ANNO (C LDM ;19;17.20;430;184
